sex,year,age,country,SUM_suicides_no,SUM_population,SUM_suicides_per100k_pop
male,2002,05-14 years,Mauritius,0,102373,0
male,2002,05-14 years,Mexico,103,11684250,0.88
male,2002,05-14 years,Montenegro,0,46337,0
male,2002,05-14 years,Netherlands,5,1015880,0.49
male,2002,05-14 years,New Zealand,0,308420,0
male,2002,05-14 years,Norway,2,315265,0.63
male,2002,05-14 years,Panama,2,325809,0.61
male,2002,05-14 years,Paraguay,1,685092,0.15
male,2002,05-14 years,Philippines,22,10117670,0.22
male,2002,05-14 years,Poland,31,2574352,1.2
male,2002,05-14 years,Portugal,2,576040,0.35
male,2002,05-14 years,Puerto Rico,0,307586,0
male,2002,05-14 years,Republic of Korea,14,3606696,0.39
male,2002,05-14 years,Romania,35,1372601,2.55
male,2002,05-14 years,Russian Federation,338,8810074,3.84
male,2002,05-14 years,Serbia,4,432109,0.93
male,2002,05-14 years,Seychelles,0,7799,0
male,2002,05-14 years,Singapore,0,263200,0
male,2002,05-14 years,Slovakia,2,368205,0.54
male,2002,05-14 years,Slovenia,0,109483,0
male,2002,05-14 years,South Africa,5,5141866,0.1
male,2002,05-14 years,Spain,7,2069866,0.34
male,2002,05-14 years,Sri Lanka,24,1682076,1.43
male,2002,05-14 years,Sweden,4,593329,0.67
male,2002,05-14 years,Switzerland,0,436026,0
male,2002,05-14 years,Thailand,33,5077442,0.65
male,2002,05-14 years,Trinidad and Tobago,0,108730,0
male,2002,05-14 years,Turkmenistan,7,572796,1.22
male,2002,05-14 years,United Kingdom,5,3896912,0.13
male,2002,05-14 years,United States,199,21012559,0.95
male,2002,05-14 years,Uruguay,2,278336,0.72
male,2002,05-14 years,Uzbekistan,49,3260824,1.5
male,2002,55-74 years,Argentina,615,2387478,25.76
male,2002,55-74 years,Aruba,4,6116,65.4
male,2002,55-74 years,Australia,266,1626692,16.35
male,2002,55-74 years,Belgium,344,976466,35.23
male,2002,55-74 years,Brazil,937,7980513,11.74
male,2002,55-74 years,Bulgaria,328,804080,40.79
male,2002,55-74 years,Canada,527,2550479,20.66
male,2002,55-74 years,Chile,222,866261,25.63
male,2002,55-74 years,Colombia,177,1609818,11
male,2002,55-74 years,Cuba,291,798053,36.46
male,2002,55-74 years,Denmark,140,528640,26.48
male,2002,55-74 years,Fiji,5,33136,15.09
male,2002,55-74 years,Finland,204,497865,40.97
male,2002,55-74 years,France,1817,5181628,35.07
male,2002,55-74 years,Germany,2354,8766453,26.85
male,2002,55-74 years,Greece,87,1125984,7.73
male,2002,55-74 years,Guatemala,26,377333,6.89
male,2002,55-74 years,Hungary,582,881937,65.99
male,2002,55-74 years,Iceland,6,20853,28.77
male,2002,55-74 years,Ireland,62,294395,21.06
male,2002,55-74 years,Israel,45,377599,11.92
male,2002,55-74 years,Italy,945,5974353,15.82
male,2002,55-74 years,Japan,7956,14446000,55.07
male,2002,55-74 years,Kuwait,0,67364,0
male,2002,55-74 years,Maldives,0,11868,0
male,2002,55-74 years,Malta,3,33995,8.82
male,2002,55-74 years,Mauritius,13,56153,23.15
male,2002,55-74 years,Mexico,348,3991819,8.72
male,2002,55-74 years,Montenegro,0,49448,0
male,2002,55-74 years,Netherlands,227,1454558,15.61
male,2002,55-74 years,New Zealand,59,304480,19.38
male,2002,55-74 years,Norway,85,388778,21.86
male,2002,55-74 years,Panama,26,142461,18.25
male,2002,55-74 years,Paraguay,9,210122,4.28
male,2002,55-74 years,Philippines,93,2525030,3.68
male,2002,55-74 years,Poland,1000,2820368,35.46
male,2002,55-74 years,Portugal,305,970633,31.42
male,2002,55-74 years,Puerto Rico,47,278010,16.91
male,2002,55-74 years,Republic of Korea,1648,2906720,56.7
male,2002,55-74 years,Romania,651,1878420,34.66
male,2002,55-74 years,Russian Federation,8850,9892090,89.47
male,2002,55-74 years,Serbia,410,772635,53.07
male,2002,55-74 years,Seychelles,0,3461,0
male,2002,55-74 years,Singapore,33,206500,15.98
male,2002,55-74 years,Slovakia,126,370208,34.03
male,2002,55-74 years,Slovenia,136,178262,76.29
male,2002,55-74 years,South Africa,14,1702348,0.82
male,2002,55-74 years,Spain,688,3804296,18.08
male,2002,55-74 years,Sri Lanka,641,1055685,60.72
male,2002,55-74 years,Sweden,252,899721,28.01
male,2002,55-74 years,Switzerland,268,686103,39.06
male,2002,55-74 years,Thailand,522,3362623,15.52
male,2002,55-74 years,Trinidad and Tobago,19,69926,27.17
male,2002,55-74 years,Turkmenistan,21,144826,14.5
male,2002,55-74 years,United Kingdom,564,5545751,10.17
male,2002,55-74 years,United States,4890,21085316,23.19
male,2002,55-74 years,Uruguay,143,246961,57.9
male,2002,55-74 years,Uzbekistan,100,789412,12.67
male,2002,75+ years,Argentina,234,566447,41.31
male,2002,75+ years,Aruba,0,1070,0
male,2002,75+ years,Australia,101,456942,22.1
male,2002,75+ years,Belgium,173,280663,61.64
male,2002,75+ years,Brazil,219,1249499,17.53
male,2002,75+ years,Bulgaria,181,198560,91.16
male,2002,75+ years,Canada,164,691551,23.71
male,2002,75+ years,Chile,62,178855,34.66
male,2002,75+ years,Colombia,48,316252,15.18
male,2002,75+ years,Cuba,198,216029,91.65
male,2002,75+ years,Denmark,77,140549,54.79
male,2002,75+ years,Fiji,1,3507,28.51
male,2002,75+ years,Finland,57,113353,50.29
male,2002,75+ years,France,1189,1639346,72.53
male,2002,75+ years,Germany,1147,1898834,60.41
male,2002,75+ years,Greece,34,310058,10.97
male,2002,75+ years,Guatemala,4,76028,5.26
male,2002,75+ years,Hungary,254,209732,121.11
male,2002,75+ years,Iceland,0,6306,0
male,2002,75+ years,Ireland,7,72146,9.7
male,2002,75+ years,Israel,28,117146,23.9
male,2002,75+ years,Italy,562,1761131,31.91
male,2002,75+ years,Japan,1709,3621000,47.2
male,2002,75+ years,Kuwait,0,4762,0
male,2002,75+ years,Maldives,0,1673,0
male,2002,75+ years,Malta,0,8114,0
male,2002,75+ years,Mauritius,1,10790,9.27
male,2002,75+ years,Mexico,124,869659,14.26
male,2002,75+ years,Montenegro,0,8801,0
male,2002,75+ years,Netherlands,90,350179,25.7
male,2002,75+ years,New Zealand,16,83290,19.21
male,2002,75+ years,Norway,36,130772,27.53
male,2002,75+ years,Panama,3,33044,9.08
male,2002,75+ years,Paraguay,2,41992,4.76
male,2002,75+ years,Philippines,20,316845,6.31
male,2002,75+ years,Poland,170,592292,28.7
male,2002,75+ years,Portugal,188,277989,67.63
male,2002,75+ years,Puerto Rico,22,82408,26.7
male,2002,75+ years,Republic of Korea,489,374816,130.46
male,2002,75+ years,Romania,142,404282,35.12
male,2002,75+ years,Russian Federation,1297,1622258,79.95
male,2002,75+ years,Serbia,165,151768,108.72
male,2002,75+ years,Seychelles,1,953,104.93
male,2002,75+ years,Singapore,19,37200,51.08
male,2002,75+ years,Slovakia,51,83551,61.04
male,2002,75+ years,Slovenia,35,32799,106.71
male,2002,75+ years,South Africa,2,205605,0.97
male,2002,75+ years,Spain,498,1171341,42.52
male,2002,75+ years,Sri Lanka,165,211446,78.03
male,2002,75+ years,Sweden,112,306832,36.5
male,2002,75+ years,Switzerland,163,197218,82.65
male,2002,75+ years,Thailand,99,613130,16.15
male,2002,75+ years,Trinidad and Tobago,3,12679,23.66
male,2002,75+ years,Turkmenistan,1,20849,4.8
male,2002,75+ years,United Kingdom,175,1653523,10.58
male,2002,75+ years,United States,2642,6470864,40.83
male,2002,75+ years,Uruguay,78,67798,115.05
male,2002,75+ years,Uzbekistan,17,123916,13.72
male,2003,15-24 years,Argentina,638,3331226,19.15
male,2003,15-24 years,Aruba,0,6176,0
male,2003,15-24 years,Australia,243,1394989,17.42
male,2003,15-24 years,Belgium,121,636426,19.01
male,2003,15-24 years,Brazil,1259,17983317,7
male,2003,15-24 years,Bulgaria,49,555686,8.82
male,2003,15-24 years,Canada,409,2211023,18.5
male,2003,15-24 years,Chile,234,1347509,17.37
male,2003,15-24 years,Colombia,508,4143231,12.26
male,2003,15-24 years,Cuba,61,772368,7.9
male,2003,15-24 years,Denmark,24,300836,7.98
male,2003,15-24 years,Fiji,3,82852,3.62
male,2003,15-24 years,Finland,95,332460,28.57
male,2003,15-24 years,France,495,3973756,12.46
male,2003,15-24 years,Germany,537,4883892,11
male,2003,15-24 years,Greece,24,750890,3.2
male,2003,15-24 years,Guatemala,67,1285345,5.21
male,2003,15-24 years,Hungary,101,701620,14.4
male,2003,15-24 years,Iceland,5,21857,22.88
male,2003,15-24 years,Ireland,93,325589,28.56
male,2003,15-24 years,Israel,62,566251,10.95
male,2003,15-24 years,Italy,194,3148851,6.16
male,2003,15-24 years,Japan,1158,7483000,15.48
male,2003,15-24 years,Kuwait,2,209956,0.95
male,2003,15-24 years,Maldives,0,39360,0
male,2003,15-24 years,Malta,1,30207,3.31
male,2003,15-24 years,Mauritius,6,99166,6.05
male,2003,15-24 years,Mexico,953,10408446,9.16
male,2003,15-24 years,Montenegro,0,50688,0
male,2003,15-24 years,Netherlands,68,985449,6.9
male,2003,15-24 years,New Zealand,66,292920,22.53
male,2003,15-24 years,Norway,58,280898,20.65
male,2003,15-24 years,Panama,48,301615,15.91
male,2003,15-24 years,Paraguay,39,585314,6.66
male,2003,15-24 years,Philippines,328,8353621,3.93
male,2003,15-24 years,Poland,638,3262192,19.56
male,2003,15-24 years,Portugal,39,693733,5.62
male,2003,15-24 years,Puerto Rico,34,302523,11.24
male,2003,15-24 years,Republic of Korea,495,3769703,13.13
male,2003,15-24 years,Romania,157,1733591,9.06
male,2003,15-24 years,Russian Federation,6134,12256012,50.05
male,2003,15-24 years,Serbia,64,511900,12.5
male,2003,15-24 years,Seychelles,1,8201,12.19
male,2003,15-24 years,Singapore,24,221500,10.84
male,2003,15-24 years,Slovakia,52,455090,11.43
male,2003,15-24 years,Slovenia,35,142836,24.5
male,2003,15-24 years,South Africa,50,4970281,1.01
male,2003,15-24 years,Spain,191,2795116,6.83
male,2003,15-24 years,Sri Lanka,509,1781707,28.57
male,2003,15-24 years,Sweden,60,543102,11.05
male,2003,15-24 years,Switzerland,79,435746,18.13
male,2003,15-24 years,Thailand,579,5371988,10.78
male,2003,15-24 years,Trinidad and Tobago,23,133697,17.2
male,2003,15-24 years,Turkmenistan,81,485360,16.69
male,2003,15-24 years,United Kingdom,316,3854815,8.2
male,2003,15-24 years,United States,3381,21182602,15.96
male,2003,15-24 years,Uruguay,48,255495,18.79
male,2003,15-24 years,Uzbekistan,235,2762675,8.51
male,2003,25-34 years,Argentina,456,2845955,16.02
male,2003,25-34 years,Aruba,0,6299,0
male,2003,25-34 years,Australia,394,1437607,27.41
male,2003,25-34 years,Belgium,221,702195,31.47
male,2003,25-34 years,Brazil,1394,14785559,9.43
male,2003,25-34 years,Bulgaria,69,583953,11.82
male,2003,25-34 years,Canada,426,2205120,19.32
male,2003,25-34 years,Chile,306,1245745,24.56
male,2003,25-34 years,Colombia,424,3363500,12.61
male,2003,25-34 years,Cuba,174,972263,17.9
male,2003,25-34 years,Denmark,48,376343,12.75
male,2003,25-34 years,Fiji,0,62295,0
male,2003,25-34 years,Finland,111,326748,33.97
male,2003,25-34 years,France,1038,4076309,25.46
male,2003,25-34 years,Germany,868,5393875,16.09
male,2003,25-34 years,Greece,46,886959,5.19
male,2003,25-34 years,Guatemala,51,801449,6.36
male,2003,25-34 years,Hungary,231,799322,28.9
male,2003,25-34 years,Iceland,1,20791,4.81
male,2003,25-34 years,Ireland,61,316763,19.26
male,2003,25-34 years,Israel,57,509736,11.18
male,2003,25-34 years,Italy,411,4369896,9.41
male,2003,25-34 years,Japan,2910,9349000,31.13
male,2003,25-34 years,Kuwait,11,296337,3.71
male,2003,25-34 years,Maldives,0,23334,0
male,2003,25-34 years,Malta,6,28256,21.23
male,2003,25-34 years,Mauritius,20,94542,21.15
male,2003,25-34 years,Mexico,911,9114537,10
male,2003,25-34 years,Montenegro,0,43303,0
male,2003,25-34 years,Netherlands,165,1157639,14.25
male,2003,25-34 years,New Zealand,80,264090,30.29
male,2003,25-34 years,Norway,70,328978,21.28
male,2003,25-34 years,Panama,41,269356,15.22
male,2003,25-34 years,Paraguay,16,400125,4
male,2003,25-34 years,Philippines,328,6286119,5.22
male,2003,25-34 years,Poland,728,2794580,26.05
male,2003,25-34 years,Portugal,103,805301,12.79
male,2003,25-34 years,Puerto Rico,29,261935,11.07
male,2003,25-34 years,Republic of Korea,1086,4394597,24.71
male,2003,25-34 years,Romania,349,1803090,19.36
male,2003,25-34 years,Russian Federation,8085,10260634,78.8
male,2003,25-34 years,Serbia,89,499406,17.82
male,2003,25-34 years,Seychelles,1,7606,13.15
male,2003,25-34 years,Singapore,38,263800,14.4
male,2003,25-34 years,Slovakia,83,430820,19.27
male,2003,25-34 years,Slovenia,46,151181,30.43
male,2003,25-34 years,South Africa,61,3920433,1.56
male,2003,25-34 years,Spain,459,3667417,12.52
male,2003,25-34 years,Sri Lanka,650,1488285,43.67
male,2003,25-34 years,Sweden,85,596698,14.25
male,2003,25-34 years,Switzerland,85,504671,16.84
male,2003,25-34 years,Thailand,912,5433433,16.78
male,2003,25-34 years,Trinidad and Tobago,25,96312,25.96
male,2003,25-34 years,Turkmenistan,101,365893,27.6
male,2003,25-34 years,United Kingdom,637,4023648,15.83
male,2003,25-34 years,United States,4156,20222486,20.55
male,2003,25-34 years,Uruguay,63,242784,25.95
male,2003,25-34 years,Uzbekistan,259,1966790,13.17
male,2003,35-54 years,Argentina,625,4237124,14.75
male,2003,35-54 years,Aruba,2,15463,12.93
male,2003,35-54 years,Australia,654,2840522,23.02
male,2003,35-54 years,Belgium,684,1538139,44.47
male,2003,35-54 years,Brazil,2299,21219095,10.83
male,2003,35-54 years,Bulgaria,261,1080294,24.16
male,2003,35-54 years,Canada,1317,4950960,26.6
male,2003,35-54 years,Chile,522,2080845,25.09
male,2003,35-54 years,Colombia,441,4872021,9.05
male,2003,35-54 years,Cuba,404,1681089,24.03
male,2003,35-54 years,Denmark,206,784047,26.27
male,2003,35-54 years,Fiji,1,96710,1.03
male,2003,35-54 years,Finland,376,783442,47.99
male,2003,35-54 years,France,3379,8430499,40.08
male,2003,35-54 years,Germany,3157,12961625,24.36
male,2003,35-54 years,Greece,118,1534168,7.69
male,2003,35-54 years,Guatemala,51,850642,6
male,2003,35-54 years,Hungary,939,1377798,68.15
male,2003,35-54 years,Iceland,8,40516,19.75
male,2003,35-54 years,Ireland,135,529155,25.51
male,2003,35-54 years,Israel,125,739587,16.9
male,2003,35-54 years,Italy,951,8301977,11.46
male,2003,35-54 years,Japan,8948,16966000,52.74
male,2003,35-54 years,Kuwait,17,397654,4.28
male,2003,35-54 years,Maldives,3,25926,11.57
male,2003,35-54 years,Malta,4,57171,7
male,2003,35-54 years,Mauritius,24,173619,13.82
male,2003,35-54 years,Mexico,885,10201542,8.68
male,2003,35-54 years,Montenegro,0,86015,0
male,2003,35-54 years,Netherlands,459,2483688,18.48
male,2003,35-54 years,New Zealand,143,558950,25.58
male,2003,35-54 years,Norway,134,654050,20.49
male,2003,35-54 years,Panama,51,355206,14.36
male,2003,35-54 years,Paraguay,43,549755,7.82
male,2003,35-54 years,Philippines,333,8157759,4.08
male,2003,35-54 years,Poland,2347,5516698,42.54
male,2003,35-54 years,Portugal,263,1412952,18.61
male,2003,35-54 years,Puerto Rico,102,450073,22.66
male,2003,35-54 years,Republic of Korea,3005,7532153,39.9
male,2003,35-54 years,Romania,1069,2925320,36.54
male,2003,35-54 years,Russian Federation,18681,21007346,88.93
male,2003,35-54 years,Serbia,342,1083446,31.57
male,2003,35-54 years,Seychelles,3,11050,27.15
male,2003,35-54 years,Singapore,76,592400,12.83
male,2003,35-54 years,Slovakia,344,769641,44.7
male,2003,35-54 years,Slovenia,184,315456,58.33
male,2003,35-54 years,South Africa,58,4760427,1.22
male,2003,35-54 years,Spain,799,5955985,13.42
male,2003,35-54 years,Sri Lanka,1483,2413016,61.46
male,2003,35-54 years,Sweden,300,1242898,24.14
male,2003,35-54 years,Switzerland,303,1129591,26.82
male,2003,35-54 years,Thailand,1277,9254313,13.8
male,2003,35-54 years,Trinidad and Tobago,36,172208,20.9
male,2003,35-54 years,Turkmenistan,97,469877,20.64
male,2003,35-54 years,United Kingdom,1311,8282037,15.83
male,2003,35-54 years,United States,10025,42177315,23.77
male,2003,35-54 years,Uruguay,107,383052,27.93
male,2003,35-54 years,Uzbekistan,385,2557625,15.05
male,2003,05-14 years,Argentina,37,3531507,1.05
male,2003,05-14 years,Aruba,0,7525,0
male,2003,05-14 years,Australia,7,1393719,0.5
male,2003,05-14 years,Belgium,8,627838,1.27
male,2003,05-14 years,Brazil,60,17794355,0.34
male,2003,05-14 years,Bulgaria,6,407671,1.47
male,2003,05-14 years,Canada,19,2087408,0.91
male,2003,05-14 years,Chile,20,1409825,1.42
male,2003,05-14 years,Colombia,35,4345236,0.81
male,2003,05-14 years,Cuba,4,814251,0.49
male,2003,05-14 years,Denmark,0,350879,0
male,2003,05-14 years,Fiji,0,88650,0
male,2003,05-14 years,Finland,5,326551,1.53
male,2003,05-14 years,France,26,3781291,0.69
male,2003,05-14 years,Germany,17,4373618,0.39
male,2003,05-14 years,Greece,0,564501,0
male,2003,05-14 years,Guatemala,6,1729518,0.35
male,2003,05-14 years,Hungary,8,585286,1.37
male,2003,05-14 years,Iceland,0,22892,0
male,2003,05-14 years,Ireland,2,281881,0.71
male,2003,05-14 years,Israel,3,620511,0.48
male,2003,05-14 years,Italy,6,2828021,0.21
male,2003,05-14 years,Japan,32,6151000,0.52
male,2003,05-14 years,Kuwait,0,190628,0
male,2003,05-14 years,Maldives,0,38880,0
male,2003,05-14 years,Malta,0,27223,0
male,2003,05-14 years,Mauritius,1,102552,0.98
male,2003,05-14 years,Mexico,91,11723507,0.78
male,2003,05-14 years,Montenegro,0,46019,0
male,2003,05-14 years,Netherlands,2,1018379,0.2
male,2003,05-14 years,New Zealand,4,310850,1.29
male,2003,05-14 years,Norway,6,317824,1.89
male,2003,05-14 years,Panama,3,329290,0.91
male,2003,05-14 years,Paraguay,8,691456,1.16
male,2003,05-14 years,Philippines,21,10247489,0.2
male,2003,05-14 years,Poland,16,2481651,0.64
male,2003,05-14 years,Portugal,0,573940,0
male,2003,05-14 years,Puerto Rico,1,304000,0.33
male,2003,05-14 years,Republic of Korea,15,3620823,0.41
male,2003,05-14 years,Romania,22,1307126,1.68
male,2003,05-14 years,Russian Federation,284,8328381,3.41
male,2003,05-14 years,Serbia,0,422487,0
male,2003,05-14 years,Seychelles,0,7622,0
male,2003,05-14 years,Singapore,2,264100,0.76
male,2003,05-14 years,Slovakia,3,355796,0.84
male,2003,05-14 years,Slovenia,1,105663,0.95
male,2003,05-14 years,South Africa,4,5143653,0.08
male,2003,05-14 years,Spain,2,2075819,0.1
male,2003,05-14 years,Sri Lanka,11,1668884,0.66
male,2003,05-14 years,Sweden,1,583622,0.17
male,2003,05-14 years,Switzerland,2,435072,0.46
male,2003,05-14 years,Thailand,33,5101537,0.65
male,2003,05-14 years,Trinidad and Tobago,1,104386,0.96
male,2003,05-14 years,Turkmenistan,3,560043,0.54
male,2003,05-14 years,United Kingdom,2,3868048,0.05
male,2003,05-14 years,United States,194,20976656,0.92
male,2003,05-14 years,Uruguay,1,276941,0.36
male,2003,05-14 years,Uzbekistan,45,3219722,1.4
male,2003,55-74 years,Argentina,577,2420864,23.83
male,2003,55-74 years,Aruba,0,6402,0
male,2003,55-74 years,Australia,284,1681943,16.89
male,2003,55-74 years,Belgium,324,991219,32.69
male,2003,55-74 years,Brazil,1002,8263894,12.13
male,2003,55-74 years,Bulgaria,251,803660,31.23
male,2003,55-74 years,Canada,581,2636917,22.03
male,2003,55-74 years,Chile,252,893577,28.2
male,2003,55-74 years,Colombia,235,1679338,13.99
male,2003,55-74 years,Cuba,289,814547,35.48
male,2003,55-74 years,Denmark,129,542296,23.79
male,2003,55-74 years,Fiji,2,34619,5.78
male,2003,55-74 years,Finland,176,516435,34.08
male,2003,55-74 years,France,1816,5329819,34.07
male,2003,55-74 years,Germany,2416,8804362,27.44
male,2003,55-74 years,Greece,85,1131929,7.51
male,2003,55-74 years,Guatemala,17,382491,4.44
male,2003,55-74 years,Hungary,645,888834,72.57
male,2003,55-74 years,Iceland,6,21464,27.95
male,2003,55-74 years,Ireland,57,304682,18.71
male,2003,55-74 years,Israel,70,393481,17.79
male,2003,55-74 years,Italy,904,6071347,14.89
male,2003,55-74 years,Japan,8409,14889000,56.48
male,2003,55-74 years,Kuwait,0,70627,0
male,2003,55-74 years,Maldives,0,11874,0
male,2003,55-74 years,Malta,4,35758,11.19
male,2003,55-74 years,Mauritius,12,58071,20.66
male,2003,55-74 years,Mexico,385,4100347,9.39
male,2003,55-74 years,Montenegro,0,49464,0
male,2003,55-74 years,Netherlands,246,1504780,16.35
male,2003,55-74 years,New Zealand,58,314200,18.46
male,2003,55-74 years,Norway,79,400293,19.74
male,2003,55-74 years,Panama,21,147444,14.24
male,2003,55-74 years,Paraguay,16,217888,7.34
male,2003,55-74 years,Philippines,107,2610718,4.1
male,2003,55-74 years,Poland,1037,2877537,36.04
